source,dest,dist
61,"מתנ""ס לוין",2.39924142783062
61,"מתנ""ס נירים",2.24671582964168
61,"מתנ""ס נעורים",2.9019520635749325
61,"מתנ""ס פאני קפלן",3.0329374909160163
61,"מתנ""ס טאובל",3.9404037289310363
61,"מתנ""ס - י'א",0.9243341267629803
61,מרכז הצעירים,3.8886327292199487
61,"מתנ""ס רמות",3.395347792871121
61,"מתנ""ס נווה זאב",3.1525256156653945
61,מתנס נווה נוי,4.691702660702061
62,"מתנ""ס לוין",2.4127122258408638
62,"מתנ""ס נירים",2.274202261027625
62,"מתנ""ס נעורים",2.916115793050624
62,"מתנ""ס פאני קפלן",3.05840408589131
62,"מתנ""ס טאובל",3.943483908721224
62,"מתנ""ס - י'א",0.8491121162444988
62,מרכז הצעירים,3.8388653284835543
62,"מתנ""ס רמות",3.4488063355047216
62,"מתנ""ס נווה זאב",3.082907543851081
62,מתנס נווה נוי,4.631374534940631
63,"מתנ""ס לוין",2.3154681129660877
63,"מתנ""ס נירים",2.2130136070843944
63,"מתנ""ס נעורים",2.8187960286109512
63,"מתנ""ס פאני קפלן",2.9888548819509984
63,"מתנ""ס טאובל",3.8193134871009624
63,"מתנ""ס - י'א",0.6668831521234622
63,מרכז הצעירים,3.6369262529092676
63,"מתנ""ס רמות",3.462547937821854
63,"מתנ""ס נווה זאב",2.883800490158654
63,מתנס נווה נוי,4.426303776083912
64,"מתנ""ס לוין",2.3380382116460505
64,"מתנ""ס נירים",2.1873521538306395
64,"מתנ""ס נעורים",2.840801223715392
64,"מתנ""ס פאני קפלן",2.9732148668472407
64,"מתנ""ס טאובל",3.879179748535618
64,"מתנ""ס - י'א",0.914946950920434
64,מרכז הצעירים,3.8454900501286056
64,"מתנ""ס רמות",3.3467401924658913
64,"מתנ""ס נווה זאב",3.130078906116009
64,מתנס נווה נוי,4.657431502435824
65,"מתנ""ס לוין",2.258473671630343
65,"מתנ""ס נירים",2.1472595015795344
65,"מתנ""ס נעורים",2.762071104427379
65,"מתנ""ס פאני קפלן",2.9252053562316114
65,"מתנ""ס טאובל",3.7716456374699643
65,"מתנ""ס - י'א",0.7231409574090542
65,מרכז הצעירים,3.643283387696736
65,"מתנ""ס רמות",3.3876472847309738
65,"מתנ""ס נווה זאב",2.92130815546139
65,מתנס נווה נוי,4.447611837619733
66,"מתנ""ס לוין",2.591386227762059
66,"מתנ""ס נירים",2.3923247962738
66,"מתנ""ס נעורים",3.08908309694912
66,"מתנ""ס פאני קפלן",3.180590986422562
66,"מתנ""ס טאובל",4.15764825496739
66,"מתנ""ס - י'א",1.2129287642481676
66,מרכז הצעירים,4.202399572404046
66,"מתנ""ס רמות",3.4158005791457047
66,"מתנ""ס נווה זאב",3.456663252537935
66,מתנס נווה נוי,5.00671830789655
67,"מתנ""ס לוין",2.8810589856730906
67,"מתנ""ס נירים",2.7172638592696856
67,"מתנ""ס נעורים",3.3834198563357067
67,"מתנ""ס פאני קפלן",3.505171358912436
67,"מתנ""ס טאובל",4.42204587994506
67,"מתנ""ס - י'א",1.1174020010774088
67,מרכז הצעירים,4.242228167297138
67,"מתנ""ס רמות",3.791878091447939
67,"מתנ""ס נווה זאב",3.3611157392137025
67,מתנס נווה נוי,4.977714723682943
68,"מתנ""ס לוין",2.702741609843689
68,"מתנ""ס נירים",2.532098294466841
68,"מתנ""ס נעורים",3.204336271680739
68,"מתנ""ס פאני קפלן",3.3202891581551284
68,"מתנ""ס טאובל",4.25102288289143
68,"מתנ""ס - י'א",1.0833569955696558
68,מרכז הצעירים,4.154397220639602
68,"מתנ""ס רמות",3.6089191420263953
68,"מתנ""ס נווה זאב",3.3367336863802666
68,מתנס נווה נוי,4.92207794303712
69,"מתנ""ס לוין",2.7914937604980437
69,"מתנ""ס נירים",2.6365440729545138
69,"מתנ""ס נעורים",3.294385349725254
69,"מתנ""ס פאני קפלן",3.423619481550963
69,"מתנ""ס טאובל",4.327338268014342
69,"מתנ""ס - י'א",1.0283150018982994
69,מרכז הצעירים,4.142934702055463
69,"מתנ""ס רמות",3.739249246441608
69,"מתנ""ס נווה זאב",3.277178572691098
69,מתנס נווה נוי,4.885159656072905
70,"מתנ""ס לוין",3.1948512210277737
70,"מתנ""ס נירים",3.0417653584309834
70,"מתנ""ס נעורים",3.6980572805918652
70,"מתנ""ס פאני קפלן",3.8290490008048574
70,"מתנ""ס טאובל",4.7231007874509086
70,"מתנ""ס - י'א",1.2411112953795758
70,מרכז הצעירים,4.407625480195858
70,"מתנ""ס רמות",4.114183170791956
70,"מתנ""ס נווה זאב",3.4241982034869225
70,מתנס נווה נוי,5.086533761478809
71,"מתנ""ס לוין",2.969557921122121
71,"מתנ""ס נירים",2.8079548227517686
71,"מתנ""ס נעורים",3.4721468211293356
71,"מתנ""ס פאני קפלן",3.5957739291467217
71,"מתנ""ס טאובל",4.507672925009902
71,"מתנ""ס - י'א",1.1500703914335078
71,מרכז הצעירים,4.292087225375131
71,"מתנ""ס רמות",3.8794985660729
71,"מתנ""ס נווה זאב",3.3822886154758245
71,מתנס נווה נוי,5.012428381349939
72,"מתנ""ס לוין",2.958097276311329
72,"מתנ""ס נירים",2.785552824246422
72,"מתנ""ס נעורים",3.459772211004796
72,"מתנ""ס פאני קפלן",3.573949793187166
72,"מתנ""ס טאובל",4.5042368615234
72,"מתנ""ס - י'א",1.2044127137518816
72,מרכז הצעירים,4.334721440435273
72,"מתנ""ס רמות",3.832730714681898
72,"מתנ""ס נווה זאב",3.4435712719833202
72,מתנס נווה נוי,5.066071356003941
73,"מתנ""ס לוין",2.81379891641586
73,"מתנ""ס נירים",2.627932139499728
73,"מתנ""ס נעורים",3.3138081674937676
73,"מתנ""ס פאני קפלן",3.4164815128829105
73,"מתנ""ס טאובל",4.370310011273357
73,"מתנ""ס - י'א",1.2122256311023984
73,מרכז הצעירים,4.295808753160646
73,"מתנ""ס רמות",3.6576845846143655
73,"מתנ""ס נווה זאב",3.4648113381703283
73,מתנס נווה נוי,5.0588735371951055
74,"מתנ""ס לוין",2.7868316926697574
74,"מתנ""ס נירים",2.6083346208687064
74,"מתנ""ס נעורים",3.287702838962531
74,"מתנ""ס פאני קפלן",3.3968401863129207
74,"מתנ""ס טאובל",4.339085599062612
74,"מתנ""ס - י'א",1.1590500299081732
74,מרכז הצעירים,4.244812808321903
74,"מתנ""ס רמות",3.6583677360780893
74,"מתנ""ס נווה זאב",3.411711001188128
74,מתנס נווה נוי,5.005977883659128
75,"מתנ""ס לוין",2.8848292595351435
75,"מתנ""ס נירים",2.7080945223935884
75,"מתנ""ס נעורים",3.386006295657496
75,"מתנ""ס פאני קפלן",3.4965869764631745
75,"מתנ""ס טאובל",4.434717377639626
75,"מתנ""ס - י'א",1.191719527280255
75,מרכז הצעירים,4.30348324394665
75,"מתנ""ס רמות",3.752382720896086
75,"מתנ""ס נווה זאב",3.4391190355908905
75,מתנס נווה נוי,5.048981025827189
76,"מתנ""ס לוין",2.65466389372518
76,"מתנ""ס נירים",2.4768996630754767
76,"מתנ""ס נעורים",3.1554490649506617
76,"מתנ""ס פאני קפלן",3.265348047430237
76,"מתנ""ס טאובל",4.208173567840093
76,"מתנ""ס - י'א",1.108594159767355
76,מרכז הצעירים,4.1537610355024395
76,"מתנ""ס רמות",3.542794923418332
76,"מתנ""ס נווה זאב",3.360456042673698
76,מתנס נווה נוי,4.933814994639583
77,"מתנ""ס לוין",3.033723356223821
77,"מתנ""ס נירים",2.874124179411979
77,"מתנ""ס נעורים",3.536488968202311
77,"מתנ""ס פאני קפלן",3.6618411805290583
77,"מתנ""ס טאובל",4.569415892310767
77,"מתנ""ס - י'א",1.1748800580033005
77,מרכז הצעירים,4.326689098023193
77,"מתנ""ס רמות",3.9446689622538536
77,"מתנ""ס נווה זאב",3.3960194203651364
77,מתנס נווה נוי,5.035668640762908
78,"מתנ""ס לוין",3.1462374700417355
78,"מתנ""ס נירים",3.004276923304611
78,"מתנ""ס נעורים",3.649802603924473
78,"מתנ""ס פאני קפלן",3.7902392280054147
78,"מתנ""ס טאובל",4.6658280566997234
78,"מתנ""ס - י'א",1.1526254601759311
78,מרכז הצעירים,4.320086956205313
78,"מתנ""ס רמות",4.105509093608651
78,"מתנ""ס נווה זאב",3.333481215801558
78,מתנס נווה נוי,4.995957126644405
79,"מתנ""ס לוין",3.507910723433265
79,"מתנ""ס נירים",3.4167392714040017
79,"מתנ""ס נעורים",4.00942257959839
79,"מתנ""ס פאני קפלן",4.192468608379218
79,"מתנ""ס טאובל",4.969234421146685
79,"מתנ""ס - י'א",1.2179669788140692
79,מרכז הצעירים,4.313875576327388
79,"מתנ""ס רמות",4.601956354200673
79,"מתנ""ס נווה זאב",3.162020734206229
79,מתנס נווה נוי,4.879555106393096
80,"מתנ""ס לוין",3.0368275950743553
80,"מתנ""ס נירים",2.8651550351455954
80,"מתנ""ס נעורים",3.5386546578496905
80,"מתנ""ס פאני קפלן",3.653549744567722
80,"מתנ""ס טאובל",4.581375173653799
80,"מתנ""ס - י'א",1.242283613344617
80,מרכז הצעירים,4.385335997524696
80,"מתנ""ס רמות",3.907219783099931
80,"מתנ""ס נווה זאב",3.471131300157057
80,מתנס נווה נוי,5.104509069034435
81,"מתנ""ס לוין",3.0240685725433414
81,"מתנ""ס נירים",2.872834568401264
81,"מתנ""ס נעורים",3.5272844825871124
81,"מתנ""ס פאני קפלן",3.6597759567840296
81,"מתנ""ס טאובל",4.553333789283137
81,"מתנ""ס - י'א",1.1246186040279158
81,מרכז הצעירים,4.280787413388972
81,"מתנ""ס רמות",3.963133981694775
81,"מתנ""ס נווה זאב",3.3410424889753823
81,מתנס נווה נוי,4.983894504979865
82,"מתנ""ס לוין",2.9568784648042907
82,"מתנ""ס נירים",2.805465496245227
82,"מתנ""ס נעורים",3.4600541152894793
82,"מתנ""ס פאני קפלן",3.5923556950249544
82,"מתנ""ס טאובל",4.4873354301895425
82,"מתנ""ס - י'א",1.0879598775519828
82,מרכז הצעירים,4.236236559809884
82,"מתנ""ס רמות",3.9010423058313575
82,"מתנ""ס נווה זאב",3.31599813314412
82,מתנס נווה נוי,4.949867767362645
83,"מתנ""ס לוין",2.9308714130480307
83,"מתנ""ס נירים",2.787014281966416
83,"מתנ""ס נעורים",3.4343287509832985
83,"מתנ""ס פאני קפלן",3.5729624244521268
83,"מתנ""ס טאובל",4.455642932172397
83,"מתנ""ס - י'א",1.0334997515939819
83,מרכז הצעירים,4.1838182987107775
83,"מתנ""ס רמות",3.901315010793991
83,"מתנ""ס נווה זאב",3.261001139646987
83,מתנס נווה נוי,4.895201143151827
84,"מתנ""ס לוין",2.790581822191986
84,"מתנ""ס נירים",2.6428272102466486
84,"מתנ""ס נעורים",3.2938370832532007
84,"מתנ""ס פאני קפלן",3.429087779240283
84,"מתנ""ס טאובל",4.320925178978
84,"מתנ""ס - י'א",0.9880474489815269
84,מרכז הצעירים,4.109996877631888
84,"מתנ""ס רמות",3.7611224694375784
84,"מתנ""ס נווה זאב",3.2352397437798017
84,מתנס נווה נוי,4.846826706466568
85,"מתנ""ס לוין",2.6228267592026904
85,"מתנ""ס נירים",2.463278733980078
85,"מתנ""ס נעורים",3.1252776381663616
85,"מתנ""ס פאני קפלן",3.2506011143384277
85,"מתנ""ס טאובל",4.1647923080981375
85,"מתנ""ס - י'א",0.9966683521438878
85,מרכז הצעירים,4.054814704976035
85,"מתנ""ס רמות",3.5728389548063575
85,"מתנ""ס נווה זאב",3.2489872501152015
85,מתנס נווה נוי,4.826803847090606
86,"מתנ""ס לוין",2.661072254801646
86,"מתנ""ס נירים",2.566351628489512
86,"מתנ""ס נעורים",3.163688121992622
86,"מתנ""ס פאני קפלן",3.3411816194982227
86,"מתנ""ס טאובל",4.147091720459385
86,"מתנ""ס - י'א",0.6508747901890973
86,מרכז הצעירים,3.791555786118756
86,"מתנ""ס רמות",3.7992031195043627
86,"מתנ""ס נווה זאב",2.8973985396550486
86,מתנס נווה נוי,4.512072752780264
87,"מתנ""ס לוין",2.6004147657664696
87,"מתנ""ס נירים",2.4962702236226866
87,"מתנ""ס נעורים",3.1036049203050657
87,"מתנ""ס פאני קפלן",3.2735410360185706
87,"מתנ""ס טאובל",4.097303828552999
87,"מתנ""ס - י'א",0.6845202995415369
87,מרכז הצעירים,3.7991441263115786
87,"מתנ""ס רמות",3.7171143616586764
87,"מתנ""ס נווה זאב",2.937325867100027
87,מתנס נווה נוי,4.537206007728749
88,"מתנ""ס לוין",2.688836868355555
88,"מתנ""ס נירים",2.57433047832972
88,"מתנ""ס נעורים",3.1923461507269097
88,"מתנ""ס פאני קפלן",3.3544232895498793
88,"מתנ""ס טאובל",4.193047386710633
88,"מתנ""ס - י'א",0.7670929488014441
88,מרכז הצעירים,3.897126437271261
88,"מתנ""ס רמות",3.7685132283141196
88,"מתנ""ס נווה זאב",3.0154354554494174
88,מתנס נווה נוי,4.6264501386284005
89,"מתנ""ס לוין",3.042959293789181
89,"מתנ""ס נירים",2.911323223219994
89,"מתנ""ס נעורים",3.5466290205204904
89,"מתנ""ס פאני קפלן",3.695576728951678
89,"מתנ""ס טאובל",4.555196122907906
89,"מתנ""ס - י'א",1.0344342502087776
89,מרכז הצעירים,4.200642713984472
89,"מתנ""ס רמות",4.042741150274173
89,"מתנ""ס נווה זאב",3.228475846435162
89,מתנס נווה נוי,4.883581394754239
90,"מתנ""ס לוין",3.445842255944437
90,"מתנ""ס נירים",3.353853910282531
90,"מתנ""ס נעורים",3.9474863025113867
90,"מתנ""ס פאני קפלן",4.129710563103407
90,"מתנ""ס טאובל",4.909420394734945
90,"מתנ""ס - י'א",1.1669100830126757
90,מרכז הצעירים,4.275256631927702
90,"מתנ""ס רמות",4.540749201809101
90,"מתנ""ס נווה זאב",3.1396556820195105
90,מתנס נווה נוי,4.852394119374158
91,"מתנ""ס לוין",3.2894160244821578
91,"מתנ""ס נירים",3.151694080360069
91,"מתנ""ס נעורים",3.7930670464573537
91,"מתנ""ס פאני קפלן",3.93723070363927
91,"מתנ""ס טאובל",4.80296702075254
91,"מתנ""ס - י'א",1.2316799437189958
91,מרכז הצעירים,4.398765245961612
91,"מתנ""ס רמות",4.251932158108237
91,"מתנ""ס נווה זאב",3.368478624088714
91,מתנס נווה נוי,5.048415473185185
92,"מתנ""ס לוין",3.263612413615974
92,"מתנ""ס נירים",3.158893035987726
92,"מתנ""ס נעורים",3.76638586969113
92,"מתנ""ס פאני קפלן",3.937849551400168
92,"מתנ""ס טאובל",4.745111853411393
92,"מתנ""ס - י'א",1.0654620860708388
92,מרכז הצעירים,4.216405424735426
92,"מתנ""ס רמות",4.33080056486308
92,"מתנ""ס נווה זאב",3.1457048384702455
92,מתנס נווה נוי,4.837668479261534
93,"מתנ""ס לוין",3.470099896883711
93,"מתנ""ס נירים",3.368509725093498
93,"מתנ""ס נעורים",3.9725269983482865
93,"מתנ""ס פאני קפלן",4.147023972459711
93,"מתנ""ס טאובל",4.944019637014558
93,"מתנ""ס - י'א",1.2220003062965592
93,מרכז הצעירים,4.341918737499124
93,"מתנ""ס רמות",4.53467206695047
93,"מתנ""ס נווה זאב",3.2141737977979714
93,מתנס נווה נוי,4.925297274266371
94,"מתנ""ס לוין",3.209445587913811
94,"מתנ""ס נירים",3.1133039862679803
94,"מתנ""ס נעורים",3.711652571883709
94,"מתנ""ס פאני קפלן",3.8898894101158925
94,"מתנ""ס טאובל",4.682881200588418
94,"מתנ""ס - י'א",0.9879240275988661
94,מרכז הצעירים,4.137210591659444
94,"מתנ""ס רמות",4.305580522102162
94,"מתנ""ס נווה זאב",3.0695034022123346
94,מתנס נווה נוי,4.759497317532341
95,"מתנ""ס לוין",3.2833499753987496
95,"מתנ""ס נירים",3.1718345553509284
95,"מתנ""ס נעורים",3.7864875170998054
95,"מתנ""ס פאני קפלן",3.9524563971160545
95,"מתנ""ס טאובל",4.771566632188905
95,"מתנ""ס - י'א",1.1093537142434184
95,מרכז הצעירים,4.263928041839134
95,"מתנ""ס רמות",4.328642308634317
95,"מתנ""ס נווה זאב",3.1975181541052273
95,מתנס נווה נוי,4.8885808710879575
96,"מתנ""ס לוין",3.4042411102976833
96,"מתנ""ס נירים",3.2943240563263814
96,"מתנ""ס נעורים",3.9072382418202167
96,"מתנ""ס פאני קפלן",4.074772057877337
96,"מתנ""ס טאובל",4.888452070310459
96,"מתנ""ס - י'א",1.1990613913774144
96,מרכז הצעירים,4.338984011471253
96,"מתנ""ס רמות",4.447058599048682
96,"מתנ""ס נווה זאב",3.2393980362191814
96,מתנס נווה נוי,4.942068477460884
97,"מתנ""ס לוין",3.3338079714045494
97,"מתנ""ס נירים",3.2146750646597892
97,"מתנ""ס נעורים",3.8372339609716706
97,"מתנ""ס פאני קפלן",3.997026888237051
97,"מתנ""ס טאובל",4.828829285278392
97,"מתנ""ס - י'א",1.181115990068497
97,מרכז הצעירים,4.336896537208624
97,"מתנ""ס רמות",4.3523544431962105
97,"מתנ""ס נווה זאב",3.2683029770854835
97,מתנס נווה נוי,4.960920954916177
98,"מתנ""ס לוין",3.18075683217693
98,"מתנ""ס נירים",3.0481831368872547
98,"מתנ""ס נעורים",3.6844268120801047
98,"מתנ""ס פאני קפלן",3.832791305687895
98,"מתנ""ס טאובל",4.691397159060035
